#Time	QueueSize
5.34218	0
5.34313	1
5.34313	0
5.34395	1
5.34395	0
5.34478	1
5.34478	0
5.34572	1
5.34572	0
5.34655	1
5.34655	0
5.34737	1
5.34737	0
5.34832	1
5.34832	0
5.34914	1
5.34914	0
5.34997	1
5.34997	0
5.35091	1
5.35091	0
5.35174	1
5.35174	0
5.35256	1
5.35256	0
5.35351	1
5.35351	0
5.35433	1
5.35433	0
5.35516	1
5.35516	0
5.3561	1
5.3561	0
5.35693	1
5.35693	0
5.35775	1
5.35775	0
5.3587	1
5.3587	0
5.35952	1
5.35952	0
5.36035	1
5.36035	0
5.36129	1
5.36129	0
5.36212	1
5.36212	0
5.36294	1
5.36294	0
5.36389	1
5.36389	0
5.36471	1
5.36471	0
5.36554	1
5.36554	0
5.36648	1
5.36648	0
5.36731	1
5.36731	0
5.36813	1
5.36813	0
5.36908	1
5.36908	0
5.3699	1
5.3699	0
5.37073	1
5.37073	0
5.37167	1
5.37167	0
5.3725	1
5.3725	0
5.37332	1
5.37332	0
5.37427	1
5.37427	0
5.37509	1
5.37509	0
5.37592	1
5.37592	0
5.37686	1
5.37686	0
5.37769	1
5.37769	0
5.37852	1
5.37852	0
5.37946	1
5.37946	0
5.38028	1
5.38028	0
5.38111	1
5.38111	0
5.38205	1
5.38205	0
5.38288	1
5.38288	0
5.38371	1
5.38371	0
5.38465	1
5.38465	0
5.38548	1
5.38548	0
5.3863	1
5.3863	0
5.38724	1
5.38724	0
5.38807	1
5.38807	0
5.3889	1
5.3889	0
5.38984	1
5.38984	0
5.39067	1
5.39067	0
5.39149	1
5.39149	0
5.39244	1
5.39244	0
5.39326	1
5.39326	0
5.39409	1
5.39409	0
5.39503	1
5.39503	0
5.39586	1
5.39586	0
5.39668	1
5.39668	0
5.39763	1
5.39763	0
5.39845	1
5.39845	0
5.39928	1
5.39928	0
5.40022	1
5.40022	0
5.40105	1
5.40105	0
5.40187	1
5.40187	0
5.40282	1
5.40282	0
5.40364	1
5.40364	0
5.40447	1
5.40447	0
5.40541	1
5.40541	0
5.40624	1
5.40624	0
5.40706	1
5.40706	0
5.40801	1
5.40801	0
5.40883	1
5.40883	0
5.40966	1
5.40966	0
5.4106	1
5.4106	0
5.41143	1
5.41143	0
5.41225	1
5.41225	0
5.4132	1
5.4132	0
5.41387	1
5.41387	0
5.41387	1
5.41387	2
5.41402	3
5.41402	2
5.41434	1
5.41482	0
5.41485	1
5.41485	0
5.41504	1
5.41504	2
5.41504	3
5.41517	2
5.41564	1
5.41611	0
5.41738	1
5.41738	0
5.41738	1
5.41738	2
5.41785	1
5.4179	2
5.4179	1
5.41832	0
5.41854	1
5.41854	2
5.41854	3
5.41867	2
5.41872	3
5.41872	2
5.41915	1
5.41955	2
5.41955	1
5.41962	0
5.41971	1
5.41971	2
5.41971	3
5.41997	2
5.42044	1
5.42088	2
5.42088	3
5.42088	4
5.42092	3
5.42127	2
5.4214	3
5.4214	2
5.42174	1
5.42221	0
5.42223	1
5.42223	0
5.42305	1
5.42305	0
5.42322	1
5.42322	0
5.42322	1
5.42322	2
5.42369	1
5.424	2
5.424	1
5.42416	0
5.42438	1
5.42438	2
5.42438	3
5.42451	2
5.42499	1
5.42546	0
5.42555	1
5.42555	2
5.42555	3
5.4256	4
5.4256	3
5.42581	2
5.42628	1
5.42643	2
5.42643	1
5.42672	2
5.42672	3
5.42672	4
5.42676	3
5.42711	2
5.42737	3
5.42737	2
5.42758	1
5.42789	2
5.42789	3
5.42789	4
5.42805	3
5.4282	4
5.4282	3
5.42841	2
5.42888	1
5.42902	2
5.42902	1
5.42906	2
5.42906	3
5.42906	4
5.42935	3
5.4297	2
5.42996	3
5.42996	2
5.43018	1
5.43022	2
5.43022	3
5.43022	4
5.43065	3
5.43079	4
5.43079	3
5.431	2
5.43139	3
5.43139	4
5.43139	5
5.43147	4
5.43162	5
5.43162	4
5.43195	3
5.4323	2
5.43256	3
5.43256	2
5.43277	1
5.43324	0
5.43373	1
5.43373	0
5.43373	1
5.43373	2
5.4342	1
5.43467	0
5.4349	1
5.4349	2
5.4349	3
5.43503	2
5.4355	1
5.43597	0
5.43606	1
5.43606	2
5.43606	3
5.43632	2
5.4368	1
5.43723	2
5.43723	3
5.43723	4
5.43727	3
5.43762	2
5.43809	1
5.4384	2
5.4384	3
5.4384	4
5.43856	3
5.43892	2
5.43939	1
5.43957	2
5.43957	3
5.43957	4
5.43986	3
5.44022	2
5.44069	1
5.44074	2
5.44074	3
5.44074	4
5.44116	3
5.44151	2
5.4419	3
5.4419	4
5.4419	5
5.44199	4
5.44246	3
5.44281	2
5.44328	1
5.44376	0
5.44424	1
5.44424	0
5.44424	1
5.44424	2
5.44471	1
5.44518	0
5.44541	1
5.44541	2
5.44541	3
5.44554	2
5.44601	1
5.44648	0
5.44658	1
5.44658	2
5.44658	3
5.44684	2
5.44731	1
5.44774	2
5.44774	3
5.44774	4
5.44778	3
5.44813	2
5.4486	1
5.44891	2
5.44891	3
5.44891	4
5.44908	3
5.44943	2
5.4499	1
5.45008	2
5.45008	3
5.45008	4
5.45037	3
5.45073	2
5.4512	1
5.45125	2
5.45125	3
5.45125	4
5.45167	3
5.45203	2
5.45242	3
5.45242	4
5.45242	5
5.4525	4
5.45297	3
5.45332	2
5.45358	3
5.45358	4
5.45358	5
5.4538	4
5.45427	3
5.45462	2
5.45475	3
5.45475	4
5.45475	5
5.45509	4
5.45556	3
5.45592	2
5.45639	1
5.45686	0
5.45709	1
5.45709	2
5.45709	3
5.45722	2
5.45769	1
5.45816	0
5.45826	1
5.45826	2
5.45826	3
5.45851	2
5.45899	1
5.45942	2
5.45942	3
5.45942	4
5.45946	3
5.45981	2
5.46028	1
5.46059	2
5.46059	3
5.46059	4
5.46076	3
5.46111	2
5.46158	1
5.46176	2
5.46176	3
5.46176	4
5.46205	3
5.46241	2
5.46288	1
5.46293	2
5.46293	3
5.46293	4
5.46335	3
5.4637	2
5.4641	3
5.4641	4
5.4641	5
5.46418	4
5.46465	3
5.465	2
5.46526	3
5.46526	4
5.46526	5
5.46547	4
5.46595	3
5.4663	2
5.46677	1
5.46724	0
5.4676	1
5.4676	0
5.4676	1
5.4676	2
5.46807	1
5.46854	0
5.46877	1
5.46877	2
5.46877	3
5.4689	2
5.46937	1
5.46984	0
5.46994	1
5.46994	2
5.46994	3
5.4702	2
5.47067	1
5.4711	2
5.4711	3
5.4711	4
5.47114	3
5.47149	2
5.47196	1
5.47227	2
5.47227	3
5.47227	4
5.47244	3
5.47279	2
5.47326	1
5.47344	2
5.47344	3
5.47344	4
5.47373	3
5.47409	2
5.47456	1
5.47461	2
5.47461	3
5.47461	4
5.47503	3
5.47539	2
5.47578	3
5.47578	4
5.47578	5
5.47586	4
5.47633	3
5.47668	2
5.47694	3
5.47694	4
5.47694	5
5.47716	4
5.47763	3
5.47798	2
5.47811	3
5.47811	4
5.47811	5
5.47845	4
5.47892	3
5.47928	2
5.47975	1
5.48022	0
5.48045	1
5.48045	2
5.48045	3
5.48058	2
5.48105	1
5.48152	0
5.48162	1
5.48162	2
5.48162	3
5.48187	2
5.48235	1
5.48278	2
5.48278	3
5.48278	4
5.48282	3
5.48317	2
5.48364	1
5.48395	2
5.48395	3
5.48395	4
5.48412	3
5.48447	2
5.48494	1
5.48512	2
5.48512	3
5.48512	4
5.48541	3
5.48577	2
5.48624	1
5.48629	2
5.48629	3
5.48629	4
5.48671	3
5.48706	2
5.48746	3
5.48746	4
5.48746	5
5.48754	4
5.48801	3
5.48836	2
5.48862	3
5.48862	4
5.48862	5
5.48883	4
5.48931	3
5.48966	2
5.49013	1
5.4906	0
5.49096	1
5.49096	0
5.49096	1
5.49096	2
5.49143	1
5.4919	0
5.49213	1
5.49213	2
5.49213	3
5.49226	2
5.49273	1
5.4932	0
5.4933	1
5.4933	2
5.4933	3
5.49356	2
5.49403	1
5.49446	2
5.49446	3
5.49446	4
5.4945	3
5.49485	2
5.49532	1
5.49563	2
5.49563	3
5.49563	4
5.4958	3
5.49615	2
5.49662	1
5.4968	2
5.4968	3
5.4968	4
5.49709	3
5.49745	2
5.49792	1
5.49797	2
5.49797	3
5.49797	4
5.49839	3
5.49875	2
5.49914	3
5.49914	4
5.49914	5
5.49922	4
5.49969	3
5.50004	2
5.5003	3
5.5003	4
5.5003	5
5.50052	4
5.50099	3
5.50134	2
5.50147	3
5.50147	4
5.50147	5
5.50181	4
5.50228	3
5.50264	2
5.50311	1
5.50358	0
5.50381	1
5.50381	2
5.50381	3
5.50394	2
5.50441	1
5.50488	0
5.50498	1
5.50498	2
5.50498	3
5.50523	2
5.50571	1
5.50614	2
5.50614	3
5.50614	4
5.50618	3
5.50653	2
5.507	1
5.50731	2
5.50731	3
5.50731	4
5.50748	3
5.50783	2
5.5083	1
5.50848	2
5.50848	3
5.50848	4
5.50877	3
5.50913	2
5.5096	1
5.50965	2
5.50965	3
5.50965	4
5.51007	3
5.51042	2
5.51082	3
5.51082	4
5.51082	5
5.5109	4
5.51137	3
5.51172	2
5.51198	3
5.51198	4
5.51198	5
5.51219	4
5.51267	3
5.51302	2
5.51349	1
5.51396	0
5.51432	1
5.51432	0
5.51432	1
5.51432	2
5.51434	3
5.51434	2
5.51479	1
5.51482	2
5.51482	1
5.51517	2
5.51526	1
5.51529	0
5.51549	1
5.51549	2
5.51549	3
5.51562	2
5.51564	3
5.51564	2
5.51609	1
5.51611	2
5.51611	1
5.51647	2
5.51656	1
5.51659	0
5.51785	1
5.51785	0
5.51794	1
5.51794	0
5.51832	1
5.51832	0
5.51867	1
5.51876	2
5.51876	1
5.51879	0
5.51915	1
5.51915	0
5.51959	1
5.51959	0
5.51962	1
5.51962	0
5.51997	1
5.52009	0
5.52044	1
5.52044	0
5.52092	1
5.52092	0
5.52127	1
5.52139	0
5.52144	1
5.52144	0
5.52174	1
5.52174	0
5.52221	1
5.52221	0
5.52227	1
5.52227	0
5.52257	1
5.52268	0
5.52309	1
5.52309	0
5.52369	1
5.52369	0
5.52404	1
5.52404	0
5.52416	1
5.52416	0
5.52451	1
5.52463	0
5.52499	1
5.52499	0
5.52546	1
5.52546	0
5.52564	1
5.52564	0
5.52581	1
5.52593	0
5.52628	1
5.52628	0
5.52647	1
5.52647	0
5.52676	1
5.52676	0
5.52711	1
5.52723	0
5.52741	1
5.52741	0
5.52758	1
5.52758	0
5.52805	1
5.52805	0
5.52824	1
5.52824	0
5.52841	1
5.52852	0
5.52888	1
5.52888	0
5.52906	1
5.52906	0
5.52935	1
5.52935	0
5.5297	1
5.52982	0
5.53001	1
5.53001	0
5.53018	1
5.53018	0
5.53065	1
5.53065	0
5.53083	1
5.53083	0
5.531	1
5.53112	0
5.53147	1
5.53147	0
5.53166	1
5.53166	0
5.53195	1
5.53195	0
5.5323	1
5.53242	0
5.5326	1
5.5326	0
5.53277	1
5.53277	0
5.53324	1
5.53324	0
5.5336	1
5.53372	0
5.5342	1
5.5342	0
5.53467	1
5.53467	0
5.53503	1
5.53514	0
5.5355	1
5.5355	0
5.53597	1
5.53597	0
5.53632	1
5.53644	0
5.5368	1
5.5368	0
5.53727	1
5.53727	0
5.53762	1
5.53774	0
5.53809	1
5.53809	0
5.53856	1
5.53856	0
5.53892	1
5.53904	0
5.53939	1
5.53939	0
5.53986	1
5.53986	0
5.54022	1
5.54033	0
5.54069	1
5.54069	0
5.54116	1
5.54116	0
5.54151	1
5.54163	0
5.54199	1
5.54199	0
5.54246	1
5.54246	0
5.54281	1
5.54293	0
5.54328	1
5.54328	0
5.54376	1
5.54376	0
5.54411	1
5.54423	0
5.54471	1
5.54471	0
5.54518	1
5.54518	0
5.54554	1
5.54566	0
5.54601	1
5.54601	0
5.54648	1
5.54648	0
5.54684	1
5.54695	0
5.54731	1
5.54731	0
5.54778	1
5.54778	0
5.54813	1
5.54825	0
5.5486	1
5.5486	0
5.54908	1
5.54908	0
5.54943	1
5.54955	0
5.5499	1
5.5499	0
5.55037	1
5.55037	0
5.55073	1
5.55085	0
5.5512	1
5.5512	0
5.55167	1
5.55167	0
5.55203	1
5.55214	0
5.5525	1
5.5525	0
5.55297	1
5.55297	0
5.55332	1
5.55344	0
5.5538	1
5.5538	0
5.55427	1
5.55427	0
5.55462	1
5.55474	0
5.55509	1
5.55509	0
5.55556	1
5.55556	0
5.55592	1
5.55604	0
5.55639	1
5.55639	0
5.55686	1
5.55686	0
5.55722	1
5.55733	0
5.55769	1
5.55769	0
5.55816	1
5.55816	0
5.55851	1
5.55863	0
5.55899	1
5.55899	0
5.55946	1
5.55946	0
5.55981	1
5.55993	0
5.56028	1
5.56028	0
5.56076	1
5.56076	0
5.56111	1
5.56123	0
5.56158	1
5.56158	0
5.56205	1
5.56205	0
5.56241	1
5.56252	0
5.56288	1
5.56288	0
5.56335	1
5.56335	0
5.5637	1
5.56382	0
5.56418	1
5.56418	0
5.56465	1
5.56465	0
5.565	1
5.56512	0
5.56547	1
5.56547	0
5.56595	1
5.56595	0
5.5663	1
5.56642	0
5.56677	1
5.56677	0
5.56724	1
5.56724	0
5.5676	1
5.56772	0
5.56807	1
5.56807	0
5.56854	1
5.56854	0
5.5689	1
5.56902	0
5.56937	1
5.56937	0
5.56984	1
5.56984	0
5.5702	1
5.57031	0
5.57067	1
5.57067	0
5.57114	1
5.57114	0
5.57149	1
5.57161	0
5.57196	1
5.57196	0
5.57244	1
5.57244	0
5.57279	1
5.57291	0
5.57326	1
5.57326	0
5.57373	1
5.57373	0
5.57409	1
5.57421	0
5.57456	1
5.57456	0
5.57503	1
5.57503	0
5.57539	1
5.5755	0
5.57586	1
5.57586	0
5.57633	1
5.57633	0
5.57668	1
5.5768	0
5.57716	1
5.57716	0
5.57763	1
5.57763	0
5.57798	1
5.5781	0
5.57845	1
5.57845	0
5.57892	1
5.57892	0
5.57928	1
5.5794	0
5.57975	1
5.57975	0
5.58022	1
5.58022	0
5.58058	1
5.58069	0
5.58105	1
5.58105	0
5.58152	1
5.58152	0
5.58187	1
5.58199	0
5.58235	1
5.58235	0
5.58282	1
5.58282	0
5.58317	1
5.58329	0
5.58364	1
5.58364	0
5.58412	1
5.58412	0
5.58447	1
5.58459	0
5.58494	1
5.58494	0
5.58541	1
5.58541	0
5.58577	1
5.58588	0
5.58624	1
5.58624	0
5.58671	1
5.58671	0
5.58706	1
5.58718	0
5.58754	1
5.58754	0
5.58801	1
5.58801	0
5.58836	1
5.58848	0
5.58883	1
5.58883	0
5.58931	1
5.58931	0
5.58966	1
5.58978	0
5.59013	1
5.59013	0
5.5906	1
5.5906	0
5.59096	1
5.59108	0
5.59143	1
5.59143	0
5.5919	1
5.5919	0
5.59226	1
5.59238	0
5.59273	1
5.59273	0
5.5932	1
5.5932	0
5.59356	1
5.59367	0
5.59403	1
5.59403	0
5.5945	1
5.5945	0
5.59485	1
5.59497	0
5.59532	1
5.59532	0
5.5958	1
5.5958	0
5.59615	1
5.59627	0
5.59662	1
5.59662	0
5.59709	1
5.59709	0
5.59745	1
5.59757	0
5.59792	1
5.59792	0
5.59839	1
5.59839	0
5.59875	1
5.59886	0
5.59922	1
5.59922	0
5.59969	1
5.59969	0
5.60004	1
5.60016	0
5.60052	1
5.60052	0
5.60099	1
5.60099	0
5.60134	1
5.60146	0
5.60181	1
5.60181	0
5.60228	1
5.60228	0
5.60264	1
5.60276	0
5.60311	1
5.60311	0
5.60358	1
5.60358	0
5.60394	1
5.60405	0
5.60441	1
5.60441	0
5.60488	1
5.60488	0
5.60523	1
5.60535	0
5.60571	1
5.60571	0
5.60618	1
5.60618	0
5.60653	1
5.60665	0
5.607	1
5.607	0
5.60748	1
5.60748	0
5.60783	1
5.60795	0
5.6083	1
5.6083	0
5.60877	1
5.60877	0
5.60913	1
5.60924	0
5.6096	1
5.6096	0
5.61007	1
5.61007	0
5.61042	1
5.61054	0
5.6109	1
5.6109	0
5.61137	1
5.61137	0
5.61172	1
5.61184	0
5.61219	1
5.61219	0
5.61267	1
5.61267	0
5.61302	1
5.61314	0
5.61349	1
5.61349	0
5.61396	1
5.61396	0
5.61432	1
5.61444	0
5.61479	1
5.61479	0
5.61482	1
5.61482	0
5.61526	1
5.61526	0
5.61562	1
5.61564	2
5.61564	1
5.61574	0
5.61609	1
5.61609	0
5.61656	1
5.61656	0
5.61659	1
5.61659	0
5.61692	1
5.61703	0
5.61827	1
5.61827	0
5.61827	1
5.61827	2
5.61832	3
5.61832	2
5.61874	1
5.61915	2
5.61915	1
5.61922	0
5.61944	1
5.61944	2
5.61944	3
5.61957	2
5.62004	1
5.62009	2
5.62009	1
5.62051	0
5.62092	1
5.62092	0
5.62174	1
5.62174	0
5.62178	1
5.62178	0
5.62178	1
5.62178	2
5.62225	1
5.62268	2
5.62268	1
5.62272	0
5.62294	1
5.62294	2
5.62294	3
5.62307	2
5.62355	1
5.62402	0
5.62411	1
5.62411	2
5.62411	3
5.62416	4
5.62416	3
5.62437	2
5.62484	1
5.62499	2
5.62499	1
5.62532	0
5.62593	1
5.62593	0
5.62645	1
5.62645	0
5.62645	1
5.62645	2
5.62676	3
5.62676	2
5.62692	1
5.62739	0
5.62758	1
5.62758	0
5.62762	1
5.62762	2
5.62762	3
5.62775	2
5.62822	1
5.62852	2
5.62852	1
5.62869	0
5.62878	1
5.62878	2
5.62878	3
5.62904	2
5.62935	3
5.62935	2
5.62952	1
5.62999	0
5.63018	1
5.63018	0
5.63112	1
5.63112	0
5.63112	1
5.63112	0
5.63112	1
5.63112	2
5.63159	1
5.63195	2
5.63195	1
5.63206	0
5.63229	1
5.63229	2
5.63229	3
5.63242	2
5.63277	3
5.63277	2
5.63289	1
5.63336	0
5.63346	1
5.63346	2
5.63346	3
5.63372	4
5.63372	3
5.63372	2
5.63419	1
5.63466	0
5.63467	1
5.63467	0
5.6355	1
5.6355	0
5.63644	1
5.63644	0
5.63727	1
5.63727	0
5.63809	1
5.63809	0
5.63904	1
5.63904	0
5.63986	1
5.63986	0
5.64069	1
5.64069	0
5.64163	1
5.64163	0
5.64246	1
5.64246	0
5.64328	1
5.64328	0
5.64423	1
5.64423	0
5.64518	1
5.64518	0
5.64601	1
5.64601	0
5.64695	1
5.64695	0
5.64778	1
5.64778	0
5.6486	1
5.6486	0
5.64955	1
5.64955	0
5.65037	1
5.65037	0
5.6512	1
5.6512	0
5.65214	1
5.65214	0
5.65297	1
5.65297	0
5.6538	1
5.6538	0
5.65474	1
5.65474	0
5.65556	1
5.65556	0
5.65639	1
5.65639	0
5.65733	1
5.65733	0
5.65816	1
5.65816	0
5.65899	1
5.65899	0
5.65993	1
5.65993	0
5.66076	1
5.66076	0
5.66158	1
5.66158	0
5.66252	1
5.66252	0
5.66335	1
5.66335	0
5.66418	1
5.66418	0
5.66512	1
5.66512	0
5.66595	1
5.66595	0
5.66677	1
5.66677	0
5.66772	1
5.66772	0
5.66854	1
5.66854	0
5.66937	1
5.66937	0
5.67031	1
5.67031	0
5.67114	1
5.67114	0
5.67196	1
5.67196	0
5.67291	1
5.67291	0
5.67373	1
5.67373	0
5.67456	1
5.67456	0
5.6755	1
5.6755	0
5.67633	1
5.67633	0
5.67716	1
5.67716	0
5.6781	1
5.6781	0
5.67892	1
5.67892	0
5.67975	1
5.67975	0
5.68069	1
5.68069	0
5.68152	1
5.68152	0
5.68235	1
5.68235	0
5.68329	1
5.68329	0
5.68412	1
5.68412	0
5.68494	1
5.68494	0
5.68588	1
5.68588	0
5.68671	1
5.68671	0
5.68754	1
5.68754	0
5.68848	1
5.68848	0
5.68931	1
5.68931	0
5.69013	1
5.69013	0
5.69108	1
5.69108	0
5.6919	1
5.6919	0
5.69273	1
5.69273	0
5.69367	1
5.69367	0
5.6945	1
5.6945	0
5.69532	1
5.69532	0
5.69627	1
5.69627	0
5.69709	1
5.69709	0
5.69792	1
5.69792	0
5.69886	1
5.69886	0
5.69969	1
5.69969	0
5.70052	1
5.70052	0
5.70146	1
5.70146	0
5.70228	1
5.70228	0
5.70311	1
5.70311	0
5.70405	1
5.70405	0
5.70488	1
5.70488	0
5.70571	1
5.70571	0
5.70665	1
5.70665	0
5.70748	1
5.70748	0
5.7083	1
5.7083	0
5.70924	1
5.70924	0
5.71007	1
5.71007	0
5.7109	1
5.7109	0
5.71184	1
5.71184	0
5.71267	1
5.71267	0
5.71349	1
5.71349	0
5.71444	1
5.71444	0
5.71486	1
5.71486	0
5.71526	1
5.71526	0
5.71568	1
5.71568	0
5.71609	1
5.71609	0
5.71663	1
5.71663	0
5.71703	1
5.71703	0
5.71836	1
5.71836	0
5.71874	1
5.71874	0
5.71919	1
5.71919	0
5.71922	1
5.71922	0
5.71957	1
5.71969	0
5.72004	1
5.72004	0
5.72013	1
5.72013	0
5.72051	1
5.72051	0
5.72087	1
5.72096	2
5.72096	1
5.72099	0
5.72178	1
5.72178	0
5.72225	1
5.72225	0
5.72272	1
5.72272	0
5.72273	1
5.72273	0
5.72307	1
5.72319	0
5.72355	1
5.72355	0
5.72402	1
5.72402	0
5.7242	1
5.7242	0
5.72437	1
5.72449	0
5.72484	1
5.72484	0
5.72503	1
5.72503	0
5.72532	1
5.72532	0
5.72567	1
5.72579	0
5.72597	1
5.72597	0
5.7268	1
5.7268	0
5.72692	1
5.72692	0
5.72739	1
5.72739	0
5.72762	1
5.72762	0
5.72775	1
5.72786	0
5.72822	1
5.72822	0
5.72857	1
5.72857	0
5.72869	1
5.72869	0
5.72904	1
5.72916	0
5.72939	1
5.72939	0
5.72952	1
5.72952	0
5.72999	1
5.72999	0
5.73022	1
5.73022	0
5.73034	1
5.73046	0
5.73116	1
5.73116	0
5.73159	1
5.73159	0
5.73199	1
5.73199	0
5.73206	1
5.73206	0
5.73242	1
5.73254	0
5.73281	1
5.73281	0
5.73289	1
5.73289	0
5.73336	1
5.73336	0
5.73372	1
5.73376	2
5.73376	1
5.73383	0
5.73419	1
5.73419	0
5.73466	1
5.73466	0
5.73472	1
5.73472	0
5.73501	1
5.73513	0
5.73554	1
5.73554	0
5.73648	1
5.73648	0
5.73731	1
5.73731	0
5.73814	1
5.73814	0
5.73908	1
5.73908	0
5.73991	1
5.73991	0
5.74073	1
5.74073	0
5.74168	1
5.74168	0
5.7425	1
5.7425	0
5.74333	1
5.74333	0
5.74427	1
5.74427	0
5.74523	1
5.74523	0
5.74605	1
5.74605	0
5.747	1
5.747	0
5.74782	1
5.74782	0
5.74865	1
5.74865	0
5.74959	1
5.74959	0
5.75042	1
5.75042	0
5.75124	1
5.75124	0
5.75219	1
5.75219	0
5.75301	1
5.75301	0
5.75384	1
5.75384	0
5.75478	1
5.75478	0
5.75561	1
5.75561	0
5.75643	1
5.75643	0
5.75738	1
5.75738	0
5.7582	1
5.7582	0
5.75903	1
5.75903	0
5.75997	1
5.75997	0
5.7608	1
5.7608	0
5.76162	1
5.76162	0
5.76257	1
5.76257	0
5.76339	1
5.76339	0
5.76422	1
5.76422	0
5.76516	1
5.76516	0
5.76599	1
5.76599	0
5.76681	1
5.76681	0
5.76776	1
5.76776	0
5.76859	1
5.76859	0
5.76941	1
5.76941	0
5.77036	1
5.77036	0
5.77118	1
5.77118	0
5.77201	1
5.77201	0
5.77295	1
5.77295	0
5.77378	1
5.77378	0
5.7746	1
5.7746	0
5.77555	1
5.77555	0
5.77637	1
5.77637	0
5.7772	1
5.7772	0
5.77814	1
5.77814	0
5.77897	1
5.77897	0
5.77979	1
5.77979	0
5.78074	1
5.78074	0
5.78156	1
5.78156	0
5.78239	1
5.78239	0
5.78333	1
5.78333	0
5.78416	1
5.78416	0
5.78498	1
5.78498	0
5.78593	1
5.78593	0
5.78675	1
5.78675	0
5.78758	1
5.78758	0
5.78852	1
5.78852	0
5.78935	1
5.78935	0
5.79017	1
5.79017	0
5.79112	1
5.79112	0
5.79195	1
5.79195	0
5.79277	1
5.79277	0
5.79372	1
5.79372	0
5.79454	1
5.79454	0
5.79537	1
5.79537	0
5.79631	1
5.79631	0
5.79714	1
5.79714	0
5.79796	1
5.79796	0
5.79891	1
5.79891	0
5.79973	1
5.79973	0
5.80056	1
5.80056	0
5.8015	1
5.8015	0
5.80233	1
5.80233	0
5.80315	1
5.80315	0
5.8041	1
5.8041	0
5.80492	1
5.80492	0
5.80575	1
5.80575	0
5.80669	1
5.80669	0
5.80752	1
5.80752	0
5.80834	1
5.80834	0
5.80929	1
5.80929	0
5.81011	1
5.81011	0
5.81094	1
5.81094	0
5.81188	1
5.81188	0
5.81271	1
5.81271	0
5.81353	1
5.81353	0
5.81448	1
5.81448	0
5.81531	1
5.81531	0
5.81566	1
5.81566	0
5.81566	1
5.81566	2
5.81613	3
5.81613	2
5.81614	1
5.81661	0
5.81683	1
5.81683	2
5.81683	3
5.81696	2
5.81708	3
5.81708	2
5.81743	1
5.81791	0
5.81917	1
5.81917	0
5.81917	1
5.81917	2
5.81922	3
5.81922	2
5.81964	1
5.82004	2
5.82004	1
5.82011	0
5.82034	1
5.82034	2
5.82034	3
5.82047	2
5.82094	1
5.82099	2
5.82099	1
5.82141	0
5.8215	1
5.8215	2
5.8215	3
5.82176	2
5.82224	1
5.82271	0
5.82272	1
5.82272	0
5.82355	1
5.82355	0
5.82384	1
5.82384	0
5.82384	1
5.82384	2
5.82431	1
5.82449	2
5.82449	1
5.82478	0
5.82501	1
5.82501	2
5.82501	3
5.82514	2
5.82532	3
5.82532	2
